,Unnamed: 0,player,time,user_id,message,match,special_token_message,label
1127302,1129557,5,3588,aideN,4 6 16,39507,[Team1][Player0]: 4 6 16,
1127303,1129558,5,3591,aideN,: =),39507,[Team1][Player0]: : =),
1127304,1129559,6,3593,KALLE,reicht anscheinend :),39507,[Team1][Player1]: reicht anscheinend :),
1127305,1129560,5,3593,aideN,nuff said,39507,[Team1][Player0]: nuff said,
1127306,1129561,5,3600,aideN,scheigNN ist golDD habibi,39507,[Team1][Player0]: scheigNN ist golDD habibi,
1127307,1129562,5,3607,aideN,wie dM wenn du weist schon,39507,[Team1][Player0]: wie dM wenn du weist schon,
1127308,1129563,6,3614,KALLE,spiele mich nebenbei noch in die eps hoch,39507,[Team1][Player1]: spiele mich nebenbei noch in die eps hoch,
1127309,1129564,6,3619,KALLE,muss wohl auch easy sein,39507,[Team1][Player1]: muss wohl auch easy sein,
1127310,1129565,0,3627,leonardo stavinci,eps im blasen?,39507,[Team0][Player0]: eps im blasen?,c
1127311,1129566,5,3633,aideN,krasser konter,39507,[Team1][Player0]: krasser konter,
1127312,1129567,5,3634,aideN,amk,39507,[Team1][Player0]: amk,
1127313,1129568,0,3639,leonardo stavinci,deine mami hat doch 10 mal hintereinander gewonnen oder :D,39507,[Team0][Player0]: deine mami hat doch 10 mal hintereinander gewonnen oder :D,c
1127314,1129569,5,3642,aideN,bist wohl richtiger schulhofgangster,39507,[Team1][Player0]: bist wohl richtiger schulhofgangster,c
1127315,1129570,6,3643,KALLE,l?uft bei dir chris knop,39507,[Team1][Player1]: l?uft bei dir chris knop,
1127316,1129571,3,3742,TKler,gg wp,39507,[Team0][Player3]: gg wp,
1127317,1129572,5,3763,aideN,gg,39507,[Team1][Player0]: gg,
1127318,1129573,6,3766,KALLE,easy,39507,[Team1][Player1]: easy,
1127319,1129574,8,3770,NTN.mahks,ggwp,39507,[Team1][Player3]: ggwp,
1127320,1129575,2,3770,zonixx,^^,39507,[Team0][Player2]: ^^,
1127321,1129576,7,3771,Nanic,gut gespielt,39507,[Team1][Player2]: gut gespielt,
1127322,1129577,5,3772,aideN,<3,39507,[Team1][Player0]: <3,
1127323,1129578,2,3772,zonixx,gg :-).,39507,[Team0][Player2]: gg :-).,
1127324,1129579,9,3773,Midnight_seven,gg,39507,[Team1][Player4]: gg,
1127325,1129580,6,3773,KALLE,geht mal cs spielen,39507,[Team1][Player1]: geht mal cs spielen,
1127326,1129581,6,3775,KALLE,morons,39507,[Team1][Player1]: morons,x
1127327,1129582,2,3779,zonixx,:-).,39507,[Team0][Player2]: :-).,
1127328,1129583,5,3780,aideN,spass brudis bissi chatten muss ja auch seiNN,39507,[Team1][Player0]: spass brudis bissi chatten muss ja auch seiNN,
1127329,1129584,5,3782,aideN,beim gameNN,39507,[Team1][Player0]: beim gameNN,
1127330,1129585,2,3786,zonixx,fan mich weiter kalle,39507,[Team0][Player2]: fan mich weiter kalle,
1127331,1129586,0,3787,leonardo stavinci,60 min ez ich brauhc in cs 10 min f?r dich hurensohn,39507,[Team0][Player0]: 60 min ez ich brauhc in cs 10 min f?r dich hurensohn,x
1127332,1129587,2,3787,zonixx,:*,39507,[Team0][Player2]: :*,
1127333,1129588,5,3794,aideN,aha bye 1on1 aimmap?,39507,[Team1][Player0]: aha bye 1on1 aimmap?,
1127334,1129589,5,3796,aideN,Du hurensohn?,39507,[Team1][Player0]: Du hurensohn?,x
1127335,1129590,2,3797,zonixx,"33, 37",39507,"[Team0][Player2]: 33, 37",
1127336,1129591,2,3798,zonixx,hahaha,39507,[Team0][Player2]: hahaha,
1127337,1129592,5,3799,aideN,bekommst zu 0,39507,[Team1][Player0]: bekommst zu 0,
1127338,1129593,2,3799,zonixx,<3,39507,[Team0][Player2]: <3,
1127339,1129594,2,3803,zonixx,byer ihr s??en m?use,39507,[Team0][Player2]: byer ihr s??en m?use,
1127340,1129595,5,3806,aideN,cucu,39507,[Team1][Player0]: cucu,
1140363,1142677,4,249,vankingLOG,ganado ka e no,39940,[Team0][Player4]: ganado ka e no,
1140364,1142678,6,649,Oppose Pinoys,?,39940,[Team1][Player1]: ?,
1140365,1142679,4,653,vankingLOG,?,39940,[Team0][Player4]: ?,
1140366,1142680,4,656,vankingLOG,hoi tangina kang bobo ka,39940,[Team0][Player4]: hoi tangina kang bobo ka,
1140367,1142681,6,657,Oppose Pinoys,please dont all okay,39940,[Team1][Player1]: please dont all okay,
1140368,1142682,4,658,vankingLOG,"mgsslita kp ",39940,"[Team0][Player4]: mgsslita kp ",
1140369,1142683,4,670,vankingLOG,wag k pquestion question mark bobo,39940,[Team0][Player4]: wag k pquestion question mark bobo,
1140370,1142684,4,673,vankingLOG,"wala kng silbe s mid ",39940,"[Team0][Player4]: wala kng silbe s mid ",
1140371,1142685,6,674,Oppose Pinoys,?,39940,[Team1][Player1]: ?,
1140372,1142686,6,676,Oppose Pinoys,alien speak,39940,[Team1][Player1]: alien speak,
1140373,1142687,4,676,vankingLOG,mongi,39940,[Team0][Player4]: mongi,
1140374,1142688,7,677,E-QiE,wag weg wig wak,39940,[Team1][Player2]: wag weg wig wak,
1140375,1142689,7,682,E-QiE,stupid fuck language go die pls,39940,[Team1][Player2]: stupid fuck language go die pls,x
1140376,1142690,8,687,津波,krangkungkangkongkang,39940,[Team1][Player3]: krangkungkangkongkang,c
1140377,1142691,7,694,E-QiE,ceh coh cih cheng,39940,[Team1][Player2]: ceh coh cih cheng,c
1140378,1142692,7,700,E-QiE,fick fek kek sik,39940,[Team1][Player2]: fick fek kek sik,c
1140379,1142693,7,701,E-QiE,.l.,39940,[Team1][Player2]: .l.,
1140380,1142694,8,702,津波,babi,39940,[Team1][Player3]: babi,
1140381,1142695,4,2067,vankingLOG,1hit si ulupong e,39940,[Team0][Player4]: 1hit si ulupong e,
1140382,1142696,7,2079,E-QiE,ulupong uluyam ulu shit,39940,[Team1][Player2]: ulupong uluyam ulu shit,c
1140383,1142697,3,2134,LeBron James,HAHAHA,39940,[Team0][Player3]: HAHAHA,
1140384,1142698,4,2179,vankingLOG,patay si ulupong,39940,[Team0][Player4]: patay si ulupong,
1140385,1142699,8,2256,津波,kill this am,39940,[Team1][Player3]: kill this am,
1140386,1142700,4,2329,vankingLOG,ghaghahaha,39940,[Team0][Player4]: ghaghahaha,
1140387,1142701,4,2362,vankingLOG,ok lng tayo ?,39940,[Team0][Player4]: ok lng tayo ?,
1140388,1142702,4,2375,vankingLOG,lks mop n mn,39940,[Team0][Player4]: lks mop n mn,
1140389,1142703,4,2426,vankingLOG,ok lng tayo jkn?,39940,[Team0][Player4]: ok lng tayo jkn?,
1140390,1142704,7,2430,E-QiE,tayo taya,39940,[Team1][Player2]: tayo taya,c
1140391,1142705,4,2432,vankingLOG,hoi ok lng tayo jn mga gung2?,39940,[Team0][Player4]: hoi ok lng tayo jn mga gung2?,
1140392,1142706,7,2432,E-QiE,fuck languiage,39940,[Team1][Player2]: fuck languiage,c
1140393,1142707,4,2433,vankingLOG,hahahaahahha,39940,[Team0][Player4]: hahahaahahha,
1140394,1142708,4,2437,vankingLOG,noobstah,39940,[Team0][Player4]: noobstah,
1140395,1142709,7,2439,E-QiE,i bet am spoke ur language too,39940,[Team1][Player2]: i bet am spoke ur language too,c
1140396,1142710,6,2440,Oppose Pinoys,TAY OTAYO,39940,[Team1][Player1]: TAY OTAYO,
1140397,1142711,6,2446,Oppose Pinoys,NGOMONG OPO,39940,[Team1][Player1]: NGOMONG OPO,
1140398,1142712,6,2447,Oppose Pinoys,AMPAS,39940,[Team1][Player1]: AMPAS,
1171737,1174051,1,-13,Leogira,?,40943,[Team0][Player1]: ?,
1171738,1174052,9,-13,Starcandy,?,40943,[Team1][Player4]: ?,
1171739,1174053,4,-13,:p,g?,40943,[Team0][Player4]: g?,
1171740,1174054,9,-13,Starcandy,what the fuck,40943,[Team1][Player4]: what the fuck,
1171741,1174055,8,537,The Rabbi,RAGE,40943,[Team1][Player3]: RAGE,
1171742,1174056,9,538,Starcandy,"rage ",40943,"[Team1][Player4]: rage ",
1171743,1174057,7,615,Dal.,TEACH ME SENPAI,40943,[Team1][Player2]: TEACH ME SENPAI,
1171744,1174058,8,1113,The Rabbi,ooops,40943,[Team1][Player3]: ooops,
1171745,1174059,8,1122,The Rabbi,plz don't deward,40943,[Team1][Player3]: plz don't deward,
1171746,1174060,4,2018,:p,gg,40943,[Team0][Player4]: gg,
1171747,1174061,3,2019,Forged,gg wp,40943,[Team0][Player3]: gg wp,
1171748,1174062,2,2021,Char The Red Comet,gg,40943,[Team0][Player2]: gg,
1171749,1174063,0,2022,Fruitcake01,gg,40943,[Team0][Player0]: gg,
1171750,1174064,8,2028,The Rabbi,get rekt,40943,[Team1][Player3]: get rekt,
1171751,1174065,8,2029,The Rabbi,faggots,40943,[Team1][Player3]: faggots,x
1180272,1182586,6,425,shaGuar666!,Q$KAJHRFUHAFJ,41220,[Team1][Player1]: Q$KAJHRFUHAFJ,
1180273,1182587,1,1911,falopa,ninja dazzle,41220,[Team0][Player1]: ninja dazzle,
1180274,1182588,6,1921,shaGuar666!,hu3,41220,[Team1][Player1]: hu3,
1180275,1182589,6,1928,shaGuar666!,huskar kill himself,41220,[Team1][Player1]: huskar kill himself,
1180276,1182590,6,1930,shaGuar666!,toggling,41220,[Team1][Player1]: toggling,
1180277,1182591,1,1933,falopa,jajajaja,41220,[Team0][Player1]: jajajaja,
1180278,1182592,3,1986,FakeSmile,ez 40 points,41220,[Team0][Player3]: ez 40 points,
1180279,1182593,1,2017,falopa,gg,41220,[Team0][Player1]: gg,
1180280,1182594,2,2021,DyinG-,GG,41220,[Team0][Player2]: GG,
1185448,1187762,5,581,¯\(°_o)/¯  ¯\(o_°)/¯,?,41408,[Team1][Player0]: ?,
1185449,1187763,0,608,Parisian Techies,?,41408,[Team0][Player0]: ?,
1185450,1187764,5,611,¯\(°_o)/¯  ¯\(o_°)/¯,ez mid,41408,[Team1][Player0]: ez mid,
1185451,1187765,1,1407,Wrench Jockey,"Sorry, mouse was freaking out",41408,"[Team0][Player1]: Sorry, mouse was freaking out",
1185452,1187766,8,1407,danface,g,41408,[Team1][Player3]: g,
1185453,1187767,1,1407,Wrench Jockey,Seem to have fixed it,41408,[Team0][Player1]: Seem to have fixed it,
1185454,1187768,1,1407,Wrench Jockey,G?,41408,[Team0][Player1]: G?,
1185455,1187769,4,1686,Khanvict,ty ls,41408,[Team0][Player4]: ty ls,
1185456,1187770,4,1799,Khanvict,christ jus tlet us have tower pz,41408,[Team0][Player4]: christ jus tlet us have tower pz,
1185457,1187771,4,1806,Khanvict,doesnt have to be this way,41408,[Team0][Player4]: doesnt have to be this way,
1185458,1187772,5,1994,¯\(°_o)/¯  ¯\(o_°)/¯,bye midgam,41408,[Team1][Player0]: bye midgam,
1185459,1187773,5,1997,¯\(°_o)/¯  ¯\(o_°)/¯,welcome late game,41408,[Team1][Player0]: welcome late game,
1185460,1187774,4,2013,Khanvict,shit talkin so trashy,41408,[Team0][Player4]: shit talkin so trashy,
1185461,1187775,4,2017,Khanvict,rly noob too,41408,[Team0][Player4]: rly noob too,
1185462,1187776,4,2019,Khanvict,alch picker,41408,[Team0][Player4]: alch picker,
1185463,1187777,5,2561,¯\(°_o)/¯  ¯\(o_°)/¯,:B,41408,[Team1][Player0]: :B,
1185464,1187778,5,2565,¯\(°_o)/¯  ¯\(o_°)/¯,welcome late game,41408,[Team1][Player0]: welcome late game,
1185465,1187779,5,2605,¯\(°_o)/¯  ¯\(o_°)/¯,def??,41408,[Team1][Player0]: def??,
1185466,1187780,5,2607,¯\(°_o)/¯  ¯\(o_°)/¯,wr def??,41408,[Team1][Player0]: wr def??,
1185467,1187781,4,2699,Khanvict,gg wp,41408,[Team0][Player4]: gg wp,
1185468,1187782,4,2700,Khanvict,afk,41408,[Team0][Player4]: afk,
1185469,1187783,5,2702,¯\(°_o)/¯  ¯\(o_°)/¯,df?,41408,[Team1][Player0]: df?,
1185470,1187784,6,2704,Yah-Weh,lol,41408,[Team1][Player1]: lol,
1185471,1187785,4,2706,Khanvict,"i was gonna pick alch ",41408,"[Team0][Player4]: i was gonna pick alch ",
1185472,1187786,5,2707,¯\(°_o)/¯  ¯\(o_°)/¯,haha,41408,[Team1][Player0]: haha,
1185473,1187787,4,2708,Khanvict,annoying,41408,[Team0][Player4]: annoying,
1185474,1187788,5,2723,¯\(°_o)/¯  ¯\(o_°)/¯,def?,41408,[Team1][Player0]: def?,
1185475,1187789,5,2728,¯\(°_o)/¯  ¯\(o_°)/¯,welcome late game,41408,[Team1][Player0]: welcome late game,
1185476,1187790,4,2728,Khanvict,except i get bkb cuz im not a noob,41408,[Team0][Player4]: except i get bkb cuz im not a noob,
1185477,1187791,4,2744,Khanvict,nah we coulda beat you,41408,[Team0][Player4]: nah we coulda beat you,
1185478,1187792,4,2746,Khanvict,mistakes made,41408,[Team0][Player4]: mistakes made,
1185479,1187793,6,2751,Yah-Weh,no shit?,41408,[Team1][Player1]: no shit?,
1185480,1187794,9,2753,CaptainCrespo,alch thinks he won the game,41408,[Team1][Player4]: alch thinks he won the game,
1185481,1187795,7,2763,[]-[] I T M A N 2000,ggep,41408,[Team1][Player2]: ggep,
1185482,1187796,7,2765,[]-[] I T M A N 2000,wp,41408,[Team1][Player2]: wp,
1185483,1187797,1,2766,Wrench Jockey,GG WP,41408,[Team0][Player1]: GG WP,
1185484,1187798,8,2769,danface,gg,41408,[Team1][Player3]: gg,
1185485,1187799,5,2770,¯\(°_o)/¯  ¯\(o_°)/¯,commend rubick :B,41408,[Team1][Player0]: commend rubick :B,
1185486,1187800,0,2771,Parisian Techies,"alch did nothing, and you guys know it",41408,"[Team0][Player0]: alch did nothing, and you guys know it",
1185487,1187801,7,2776,[]-[] I T M A N 2000,:),41408,[Team1][Player2]: :),
1185488,1187802,9,2776,CaptainCrespo,yup,41408,[Team1][Player4]: yup,
1185489,1187803,5,2789,¯\(°_o)/¯  ¯\(o_°)/¯,naix,41408,[Team1][Player0]: naix,
1185490,1187804,5,2795,¯\(°_o)/¯  ¯\(o_°)/¯,10/7/10,41408,[Team1][Player0]: 10/7/10,
1185491,1187805,5,2797,¯\(°_o)/¯  ¯\(o_°)/¯,12*,41408,[Team1][Player0]: 12*,
1185492,1187806,9,2808,CaptainCrespo,,41408,[Team1][Player4]: ,
1193911,1196225,7,-45,Stickler Meeseeks,we got ballsier coins,41670,[Team1][Player2]: we got ballsier coins,
1193912,1196226,7,-43,Stickler Meeseeks,sup,41670,[Team1][Player2]: sup,
1193913,1196227,1,-37,T o u r n i q u e t,B E T T I N G B O Y S,41670,[Team0][Player1]: B E T T I N G B O Y S,
1193914,1196228,3,-5,Atrie,our coins have real balls,41670,[Team0][Player3]: our coins have real balls,
1193915,1196229,5,599,halfwayempty,nice on sd,41670,[Team1][Player0]: nice on sd,
1193916,1196230,5,774,halfwayempty,lol,41670,[Team1][Player0]: lol,
1193917,1196231,5,778,halfwayempty,you killed your own building,41670,[Team1][Player0]: you killed your own building,
1193918,1196232,5,780,halfwayempty,what a noob,41670,[Team1][Player0]: what a noob,
1193919,1196233,7,1127,Stickler Meeseeks,KreyGasm,41670,[Team1][Player2]: KreyGasm,
1193920,1196234,1,1144,T o u r n i q u e t,it's Kreygasm you uneducated swine,41670,[Team0][Player1]: it's Kreygasm you uneducated swine,
1193921,1196235,7,1163,Stickler Meeseeks,KaPPa,41670,[Team1][Player2]: KaPPa,
1193922,1196236,5,1171,halfwayempty,lol,41670,[Team1][Player0]: lol,
1193923,1196237,5,1178,halfwayempty,you guys keep killing your own stuff,41670,[Team1][Player0]: you guys keep killing your own stuff,
1193924,1196238,5,1186,halfwayempty,who taught you to play?,41670,[Team1][Player0]: who taught you to play?,
1193925,1196239,5,1251,halfwayempty,thats how its goan be?,41670,[Team1][Player0]: thats how its goan be?,
1193926,1196240,4,1513,cr_w,ss y u no ult?',41670,[Team0][Player4]: ss y u no ult?',
1193927,1196241,5,1527,halfwayempty,why would i?,41670,[Team1][Player0]: why would i?,
1193928,1196242,7,2487,Stickler Meeseeks,mind GameZ,41670,[Team1][Player2]: mind GameZ,
1193929,1196243,7,3023,Stickler Meeseeks,gg,41670,[Team1][Player2]: gg,
1193930,1196244,0,3041,Puking-Dawg,gg wp,41670,[Team0][Player0]: gg wp,
1193931,1196245,5,3041,halfwayempty,gg,41670,[Team1][Player0]: gg,
1193932,1196246,6,3044,HilautisticProphet,gg,41670,[Team1][Player1]: gg,
1193933,1196247,3,3044,Atrie,gg wp,41670,[Team0][Player3]: gg wp,
1193934,1196248,8,3047,Mikey6er#ScrubDady#uFknMirinBru,gg,41670,[Team1][Player3]: gg,
1204346,1206660,8,-65,Terrorblade,ITS TERRORBLADE TIME,41996,[Team1][Player3]: ITS TERRORBLADE TIME,
1204347,1206661,5,650,THY ANTI-CHRIST,too slow,41996,[Team1][Player0]: too slow,
1204348,1206662,8,1173,Terrorblade,lol,41996,[Team1][Player3]: lol,
1204349,1206663,8,1191,Terrorblade,DOGSHIT GYROCOPTER,41996,[Team1][Player3]: DOGSHIT GYROCOPTER,
1204350,1206664,8,1206,Terrorblade,i must give that clip to CHI LONG QUA,41996,[Team1][Player3]: i must give that clip to CHI LONG QUA,
1204351,1206665,8,1309,Terrorblade,lol`,41996,[Team1][Player3]: lol`,
1204352,1206666,8,1381,Terrorblade,4 second,41996,[Team1][Player3]: 4 second,
1204353,1206667,8,1382,Terrorblade,wtf,41996,[Team1][Player3]: wtf,
1204354,1206668,8,1384,Terrorblade,lucky knight,41996,[Team1][Player3]: lucky knight,
1204355,1206669,8,1417,Terrorblade,noob invoker,41996,[Team1][Player3]: noob invoker,
1204356,1206670,8,1424,Terrorblade,dont sunstrike full hp invokers,41996,[Team1][Player3]: dont sunstrike full hp invokers,
1204357,1206671,8,1426,Terrorblade,lol,41996,[Team1][Player3]: lol,
1204358,1206672,8,1431,Terrorblade,wait,41996,[Team1][Player3]: wait,
1204359,1206673,8,1434,Terrorblade,why are there 2 invokers,41996,[Team1][Player3]: why are there 2 invokers,
1204360,1206674,8,1570,Terrorblade,I TRUSTED YOU T_T,41996,[Team1][Player3]: I TRUSTED YOU T_T,
1204361,1206675,8,1581,Terrorblade,also who ddised me,41996,[Team1][Player3]: also who ddised me,
1204362,1206676,8,1644,Terrorblade,LOL,41996,[Team1][Player3]: LOL,
1204363,1206677,4,1654,Saitama!,so?,41996,[Team0][Player4]: so?,
1204364,1206678,8,1659,Terrorblade,cour,41996,[Team1][Player3]: cour,
1204365,1206679,4,1666,Saitama!,you can win?,41996,[Team0][Player4]: you can win?,
1204366,1206680,8,1669,Terrorblade,sure,41996,[Team1][Player3]: sure,
1204367,1206681,4,1673,Saitama!,idiot,41996,[Team0][Player4]: idiot,
1204368,1206682,4,1684,Saitama!,you can win? sure your answer?,41996,[Team0][Player4]: you can win? sure your answer?,
1204369,1206683,4,1685,Saitama!,haha,41996,[Team0][Player4]: haha,
1204370,1206684,8,1686,Terrorblade,sure,41996,[Team1][Player3]: sure,
1204371,1206685,4,1692,Saitama!,you must study first,41996,[Team0][Player4]: you must study first,
1204372,1206686,8,1764,Terrorblade,lol,41996,[Team1][Player3]: lol,
1204373,1206687,8,1901,Terrorblade,ez,41996,[Team1][Player3]: ez,
1204374,1206688,7,1905,raging - patatas,maybe we can win PA :),41996,[Team1][Player2]: maybe we can win PA :),
1204375,1206689,8,1921,Terrorblade,lol,41996,[Team1][Player3]: lol,
1204376,1206690,4,1923,Saitama!,with these idiot surely you can win,41996,[Team0][Player4]: with these idiot surely you can win,
1204377,1206691,7,1928,raging - patatas,hahaha,41996,[Team1][Player2]: hahaha,
1204378,1206692,7,1931,raging - patatas,wp,41996,[Team1][Player2]: wp,
1204379,1206693,5,1933,THY ANTI-CHRIST,well youre too bad at bottom tho,41996,[Team1][Player0]: well youre too bad at bottom tho,
1204380,1206694,8,1933,Terrorblade,lol,41996,[Team1][Player3]: lol,
1204381,1206695,8,1937,Terrorblade,i know how you feed,41996,[Team1][Player3]: i know how you feed,
1204382,1206696,8,1941,Terrorblade,*feel,41996,[Team1][Player3]: *feel,
1204383,1206697,5,1992,THY ANTI-CHRIST,you just cant <3,41996,[Team1][Player0]: you just cant <3,
1204384,1206698,8,2009,Terrorblade,gg,41996,[Team1][Player3]: gg,
1204385,1206699,7,2019,raging - patatas,terrorblade so mean,41996,[Team1][Player2]: terrorblade so mean,
1204386,1206700,7,2021,raging - patatas,:(,41996,[Team1][Player2]: :(,
1204387,1206701,6,2026,Dondo,WP,41996,[Team1][Player1]: WP,
1204388,1206702,8,2029,Terrorblade,lolol,41996,[Team1][Player3]: lolol,
1204389,1206703,7,2030,raging - patatas,wp PA,41996,[Team1][Player2]: wp PA,
1204390,1206704,8,2036,Terrorblade,PA,41996,[Team1][Player3]: PA,
1204391,1206705,3,2037,NeW.B|KiRA,noob pick !!!,41996,[Team0][Player3]: noob pick !!!,
1204392,1206706,5,2037,THY ANTI-CHRIST,raping PA,41996,[Team1][Player0]: raping PA,
1204393,1206707,8,2040,Terrorblade,I PITY YOU,41996,[Team1][Player3]: I PITY YOU,
1204394,1206708,4,2043,Saitama!,sick with this tteam,41996,[Team0][Player4]: sick with this tteam,
1204395,1206709,8,2047,Terrorblade,we should party,41996,[Team1][Player3]: we should party,
1204396,1206710,5,2049,THY ANTI-CHRIST,sick with you,41996,[Team1][Player0]: sick with you,
1207062,1209376,0,1106,SNK_lonewolf TL,rekt lol,42074,[Team0][Player0]: rekt lol,
1207063,1209377,0,1392,SNK_lonewolf TL,this is what it sounds like,42074,[Team0][Player0]: this is what it sounds like,
1207064,1209378,0,1400,SNK_lonewolf TL,when doves cry,42074,[Team0][Player0]: when doves cry,
1207065,1209379,8,1433,tehdilgerer,well played,42074,[Team1][Player3]: well played,
1207066,1209380,8,1554,tehdilgerer,yep,42074,[Team1][Player3]: yep,
1207067,1209381,0,1682,SNK_lonewolf TL,lols,42074,[Team0][Player0]: lols,
1207068,1209382,9,1689,Lord Gaben,EZ???,42074,[Team1][Player4]: EZ???,
1207069,1209383,0,1697,SNK_lonewolf TL,did you just get excited pa,42074,[Team0][Player0]: did you just get excited pa,
1207070,1209384,4,1700,HUG.Boss,not at all,42074,[Team0][Player4]: not at all,
1207071,1209385,0,1704,SNK_lonewolf TL,i know u did,42074,[Team0][Player0]: i know u did,
1207072,1209386,9,1704,Lord Gaben,yup,42074,[Team1][Player4]: yup,
1207073,1209387,9,1716,Lord Gaben,your dazzle is pain in the but,42074,[Team1][Player4]: your dazzle is pain in the but,
1207074,1209388,1,1721,i kil u,:(,42074,[Team0][Player1]: :(,
1207075,1209389,8,1755,tehdilgerer,gg wp,42074,[Team1][Player3]: gg wp,
1207076,1209390,9,1759,Lord Gaben,GG wp,42074,[Team1][Player4]: GG wp,
1207077,1209391,0,1802,SNK_lonewolf TL,dk was too good,42074,[Team0][Player0]: dk was too good,
1207078,1209392,9,1846,Lord Gaben,hahaha,42074,[Team1][Player4]: hahaha,
1207079,1209393,7,1852,Wasted Penguinz,LOL,42074,[Team1][Player2]: LOL,
1207080,1209394,1,1855,i kil u,ggwep,42074,[Team0][Player1]: ggwep,
1207081,1209395,3,1859,HUG.p53n00b,gg,42074,[Team0][Player3]: gg,
1207082,1209396,4,1860,HUG.Boss,gg,42074,[Team0][Player4]: gg,
1207083,1209397,8,1861,tehdilgerer,gg,42074,[Team1][Player3]: gg,
1207084,1209398,0,1863,SNK_lonewolf TL,gg noobs,42074,[Team0][Player0]: gg noobs,
1207085,1209399,8,1871,tehdilgerer,lol,42074,[Team1][Player3]: lol,
1207086,1209400,0,1872,SNK_lonewolf TL,practice more with bots,42074,[Team0][Player0]: practice more with bots,
1207087,1209401,8,1881,tehdilgerer,you know you have the same mmr?,42074,[Team1][Player3]: you know you have the same mmr?,
1267571,1270116,4,290,G u e s s !!,shit,44053,[Team0][Player4]: shit,
1267572,1270117,5,1604,RJPOGI,end,44053,[Team1][Player0]: end,
1267573,1270118,5,1925,RJPOGI,END,44053,[Team1][Player0]: END,
1267574,1270119,2,2262,"I can feed, Ok!!!",cumback?,44053,[Team0][Player2]: cumback?,
1267575,1270120,0,2363,zStepUPz,haha,44053,[Team0][Player0]: haha,
1267576,1270121,3,2545,JUPITERS COCK,ok,44053,[Team0][Player3]: ok,
1267577,1270122,9,2547,shibui,XD,44053,[Team1][Player4]: XD,
1267578,1270123,9,2551,shibui,that AM is <3,44053,[Team1][Player4]: that AM is <3,
1267579,1270124,9,2556,shibui,so noob,44053,[Team1][Player4]: so noob,
1267580,1270125,2,2562,"I can feed, Ok!!!",lol,44053,[Team0][Player2]: lol,
1273098,1275643,1,2013,FERSAA VLADAA,lel,44241,[Team0][Player1]: lel,
1273099,1275644,1,2015,FERSAA VLADAA,gGWP,44241,[Team0][Player1]: gGWP,
1273100,1275645,1,2307,FERSAA VLADAA,die back,44241,[Team0][Player1]: die back,
1273101,1275646,1,2351,FERSAA VLADAA,another die back,44241,[Team0][Player1]: another die back,
1273102,1275647,4,2361,Mineskey.Tan(Ursa Lord),team DieBack,44241,[Team0][Player4]: team DieBack,
1273103,1275648,3,2520,Kaizoku-Sneakings,Ggwp,44241,[Team0][Player3]: Ggwp,
1273104,1275649,4,2530,Mineskey.Tan(Ursa Lord),no bkb WK :D,44241,[Team0][Player4]: no bkb WK :D,
1273105,1275650,4,2541,Mineskey.Tan(Ursa Lord),+13,44241,[Team0][Player4]: +13,
1275830,1278375,2,630,Jhen <3,hahahah,44355,[Team0][Player2]: hahahah,
1275831,1278376,6,639,Zhoelfa D. Li,tertawa lah sepuasnya,44355,[Team1][Player1]: tertawa lah sepuasnya,
1275832,1278377,3,645,TengeNenG,unggioy,44355,[Team0][Player3]: unggioy,
1275833,1278378,2,675,Jhen <3,hahha,44355,[Team0][Player2]: hahha,
1275834,1278379,2,706,Jhen <3,hook,44355,[Team0][Player2]: hook,
1275835,1278380,2,746,Jhen <3,ez mmr,44355,[Team0][Player2]: ez mmr,
1275836,1278381,6,749,Zhoelfa D. Li,hahaha,44355,[Team1][Player1]: hahaha,
1275837,1278382,2,755,Jhen <3,?,44355,[Team0][Player2]: ?,
1275838,1278383,2,877,Jhen <3,hook,44355,[Team0][Player2]: hook,
1275839,1278384,3,998,TengeNenG,storm bolt?,44355,[Team0][Player3]: storm bolt?,
1275840,1278385,2,998,Jhen <3,ez mmr?,44355,[Team0][Player2]: ez mmr?,
1275841,1278386,3,1084,TengeNenG,labas mga tanga,44355,[Team0][Player3]: labas mga tanga,
1275842,1278387,4,1115,sophia<3,tapos na to,44355,[Team0][Player4]: tapos na to,
1275843,1278388,2,1127,Jhen <3,hook man,44355,[Team0][Player2]: hook man,
1275844,1278389,4,1139,sophia<3,hahaha,44355,[Team0][Player4]: hahaha,
1275845,1278390,2,1195,Jhen <3,hook!,44355,[Team0][Player2]: hook!,
1275846,1278391,2,1369,Jhen <3,hook,44355,[Team0][Player2]: hook,
1275847,1278392,3,1373,TengeNenG,fu,44355,[Team0][Player3]: fu,
1275848,1278393,6,1381,Zhoelfa D. Li,i noob sorry,44355,[Team1][Player1]: i noob sorry,
1275849,1278394,2,1385,Jhen <3,we know,44355,[Team0][Player2]: we know,
1275850,1278395,6,1389,Zhoelfa D. Li,k,44355,[Team1][Player1]: k,
1275851,1278396,2,1389,Jhen <3,no worries,44355,[Team0][Player2]: no worries,
1275852,1278397,2,1439,Jhen <3,wew,44355,[Team0][Player2]: wew,
1275853,1278398,2,1440,Jhen <3,????,44355,[Team0][Player2]: ????,
1275854,1278399,2,1463,Jhen <3,stupid pudge,44355,[Team0][Player2]: stupid pudge,
1275855,1278400,6,1466,Zhoelfa D. Li,k,44355,[Team1][Player1]: k,
